state,county,cbsa_name,cbsa_type,total_population,total_households,median_income,income_q1,income_q2,income_q3,income_q4,income_p95,median_age,age_00_02,age_03_04,age_05_05,age_06_08,age_09_11,age_12_14,age_15_18,same_house,same_county,same_state,avg_duration,car_alone,carpool,public_transit,walked,transit_other,at_home,time_0000_0459,time_0500_0529,time_0530_0559,time_0600_0629,time_0630_0659,time_0700_0729,time_0730_0759,time_0800_0829,time_0830_0859,time_0900_0959,time_1000_1059,time_1100_1159,time_1200_1549,time_1600_1149,white_alone,native_american_alone,asian_alone,pacific_alone,other_alone,multiracial,healthcare_private,healthcare_public,healthcare_none,housing_costs,housing_000000_000000,housing_010000_014999,housing_015000_019999,housing_020000_024999,housing_025000_029999,housing_030000_034999,housing_035000_039999,housing_040000_049999,housing_050000_059999,housing_060000_069999,housing_070000_079999,housing_080000_089999,housing_090000_099999,housing_100000_124999,housing_125000_149999,housing_150000_174999,housing_175000_199999,housing_200000_249999,housing_250000_299999,housing_300000_399999,housing_400000_499999,housing_500000_749999,housing_750000_999999,housing_above_1_million,aland
NA,NA,"Ashland, OH",Micropolitan,5322,2138,47034,21523,37929,56416,83494,132784,40,0.8119738072965388,0.6337698783910196,0.33348924228250704,0.9826941066417212,1.0037418147801684,0.9593077642656689,1.0313376987839102,0.8562031861906392,0.07359035778107297,0.051081707919850956,0.23383960287822206,84.03483309143687,7.55156792892642,0.21990588028323876,3.6020583190394513,1.1655011655011656,3.4261336148128603,7.033585541370882,7.239052320995588,8.036575034325612,10.345398420534993,10.47880576086004,14.550164081290836,9.81761171647532,8.17485125568442,2.8414789713028155,2.976833864041366,1.5395401828751716,0.6436660726631805,8.503013837359898,7.818449164013126,97.00763129205669,0.06766662907409496,0.5526108041051088,0,0.4078794030299613,1.2179993233337092,60.154069816018584,27.82447404040573,12.02145614357569,8904,3.2504780114722758,0.6760447965036875,1.0038240917782026,0.23900573613766732,0.5804425020486206,0.7306746790494401,0.7579896203223163,2.390057361376673,2.581261950286807,4.056268779022125,6.412182463807703,7.695984703632887,5.763452608576892,17.426932532095055,11.690794864791041,10.850860420650095,6.842392788855505,7.832559409997268,3.851406719475553,2.9500136574706364,1.3316033870527177,0.4711827369571156,0.3960666484567058,0.2185195301830101,1095437930
NA,NA,"Ashtabula, OH",Micropolitan,9556,4105,40304,17031,31474,50356,76712,129502,41.6,0.8226552984165652,0.605115712545676,0.2962241169305725,0.8993909866017052,0.979537149817296,1.0058465286236298,1.0172959805115713,0.8779106039566101,0.07942401738815431,0.023808086296765885,0.25343163470598723,83.35592301436704,9.413736168954385,0.6850834175312354,1.9271051529116048,1.3849528081027134,3.233199438133025,6.915037933979802,6.679395066070441,7.390845601165654,13.674822891021455,11.219414158669547,10.899361905240417,9.986936642717179,6.077978194242075,2.5473546701502285,2.6955735316283977,2.3117118022408683,0.6205094709340301,8.002311209365422,10.978244485755916,93.20849859486178,0.11460347198692523,0.38666214896458256,0.01993103860642178,0.3986207721284356,2.4555039563111634,55.0461311017622,33.71266392283193,11.241204975405871,8724,2.9938205838482848,1.0902762980325307,0.930463811350238,1.3246679451665602,0.9908374174302151,1.2784998934583423,1.0370054691384332,3.5194260956033814,3.8781163434903045,5.856239789757796,7.28744939271255,8.544640954613254,7.30165494708431,13.71546274593366,10.785567156758292,10.085943603949143,5.2205412316215645,6.083528659705945,3.3986788834434263,2.20896370480858,1.0476596349172527,0.7848568790397045,0.19177498401875134,0.4439235741174799,1818008353
NA,NA,"Astoria, OR",Micropolitan,3526,1878,47337,21444,37256,57060,90334,147250,43.8,0.5995740149094781,0.4334398296059638,0.27103301384451545,0.6554845580404686,0.7129925452609158,0.5511182108626198,0.6922257720979765,0.7913168690738175,0.09989947564322003,0.047599641372565,0.1832300638205589,71.08454912989981,11.947032284525692,1.5878596121169506,7.394386828382259,2.5487783441729652,5.437393800902326,5.77752227651624,5.456267013847793,6.068342830089782,8.85650034661752,6.259405170518911,10.915915662039463,14.224844867524475,6.513027746309792,3.4002333327697274,7.581624198975365,5.393706778486043,3.494919094398323,7.889352924268299,8.170028574810207,90.74551509292083,0.5478569126651628,1.1682242990654206,0.07251047373509506,2.411644644967236,4.337200558599205,54.85840382493564,32.994973642270445,12.146622532793918,11112,3.2117527862208712,0.5673758865248227,1.1448834853090173,0,0.1519756838905775,0.020263424518743665,0.182370820668693,1.5501519756838906,0.5065856129685917,0.6281661600810536,1.4488348530901722,0.6585612968591692,1.3779128672745693,4.589665653495441,3.363728470111449,7.669706180344478,6.616008105369807,16.869300911854104,15.562310030395137,17.315096251266464,6.757852077001012,5.552178318135765,2.1175278622087133,2.137791286727457,2147298715
NA,NA,"Atchison, KS",Micropolitan,1870,729,44648,18610,36866,53991,83768,137973,36.5,0.8888888888888888,0.5939643347050755,0.24142661179698216,0.8765432098765432,0.8943758573388203,1.00960219478738,0.8916323731138546,0.8555488174651303,0.07750151607034567,0.034869617950272894,0.20364803735590253,74.11764705882354,11.45368492224476,0.0676132521974307,6.017579445571332,1.0141987829614605,7.329276538201487,7.967899111493265,11.643737460590426,4.940527371739754,14.843078245915736,8.910146173688736,13.367010604757809,8.207939237603897,4.625250788191459,4.675408426483233,1.8701633705932932,0.7810260819719117,0.7129550014330753,9.096445973058183,8.35841215247922,90.91832466989305,0.6154029993427735,0.23301666965405984,0.0716974368166338,0.38836111609009977,3.3100316663679274,60.59658789869662,27.23852919359966,12.164882907703719,7344,2.9581850533807827,1.3790035587188614,1.6903914590747333,2.0240213523131674,1.7348754448398576,2.135231316725979,1.8016014234875446,5.0711743772241995,4.025800711743773,12.255338078291816,9.741992882562279,8.919039145907472,4.248220640569396,9.163701067615659,6.183274021352314,8.98576512455516,2.7135231316725976,4.6263345195729535,4.515124555160142,3.0249110320284696,1.5124555160142348,0.2001779359430605,1.0231316725978647,0.06672597864768684,1116730109
NA,NA,"Athens, OH",Micropolitan,6677,2479,33773,10649,24608,43728,73384,130896,27,0.6486486486486487,0.43404598628479224,0.20774505849132716,0.6179911254538121,0.6534893102057281,0.8075837031060912,0.6776926179911255,0.7189748690611255,0.1476617503069487,0.09859658393298416,0.20197961021945626,68.42495126705653,8.569200779727096,0.9356725146198831,15.528265107212475,1.7621832358674465,4.779727095516569,7.092831152509047,4.011635567537983,4.901533502934231,9.319603093358198,8.270577622817065,12.378500552385391,12.295389355685515,8.583764937210505,5.875556186209622,6.541459310987909,2.457861609721983,1.4564730446063874,7.871238458185946,8.944589157029483,91.30475015422579,0.41178285009253546,3.271128932757557,0.03392967304133251,0.23133867982726714,2.4583590376310918,64.12411971830986,27.335680751173708,8.540199530516432,8472,4.797194995617181,1.73719021435971,2.8846920073312616,1.3785959040561002,1.6176587775918398,2.820941907721731,1.4582835285680136,3.155629930671767,4.868913857677903,4.064068850107579,5.1796955932743645,5.9287592636863495,3.7771934018646904,11.50689297952028,8.558450872579488,10.972985895290462,5.076101681408877,7.355167742449598,5.888915451430393,3.793130926767073,0.7809387202167504,1.3945334289584828,0.1832815363774006,0.820782532472707,1304383717
NA,NA,"Athens, TN",Micropolitan,3705,1633,39644,15642,29683,49616,74410,127602,42.2,1.132884262094305,0.7440293937538273,0.34598897734231476,1.2841396203306796,0.9865278628291488,1.3545621555419474,1.1886099203919167,0.8564750424972957,0.09544506258692628,0.03167980219440581,0.22825434913017398,84.92321108473426,10.706845598565963,0.20832324015309334,0.7945351484908677,0.2809941378809166,3.086090790174895,6.640385457731056,6.914148050810337,8.030004380201488,11.426850635129215,8.57095926412615,11.400569426193604,10.417214191852825,9.155716162943497,3.6410424879544463,3.0672360928602713,1.348007008322383,1.419185282522996,6.5746824353920275,11.393999123959702,92.53754126199698,0.2423247915434372,0.5075464137838921,0,0.6220305672689805,2.0721631780801006,54.41743992590433,34.540246642539834,11.042313431555838,7248,2.463152303810915,1.14194662063471,1.2481742132518923,2.005045810649316,1.1751427433275794,1.8125082990306733,1.0556367016332493,4.010091621298632,5.444164121630593,5.450803346169168,6.380294781569512,6.194396494489443,5.457442570707741,9.49409109016067,9.035984596999072,11.20037179657416,5.450803346169168,9.182047536847696,4.501394237153101,3.465675209135573,2.6955251626610015,0.2788474306201036,0.1128668171557562,0.7435931483202762,1114009043
NA,NA,"Athens, TX",Micropolitan,7380,3670,40299,18215,31721,49584,77783,142598,43.2,0.7904632152588555,0.432425068119891,0.28310626702997277,0.8866485013623978,0.711716621253406,0.8460490463215259,0.8580381471389645,0.858269030775354,0.0723227239462298,0.047158062321054864,0.28608426270136306,77.57235274089207,16.138917262512766,0.20088525706503235,1.4538644875723528,0.8035410282601294,3.8304392236976508,11.132424555563118,8.786639357956549,8.002648367355778,13.468309314456498,8.084945764159174,17.59431714817863,7.368401512292014,7.2502150251533015,2.0970366749376583,2.709626320316319,1.4689775940696372,0.5903136582739822,4.4570537531944385,6.989709731512478,89.4971840276016,0.6722816987163225,0.55177837536151,0.04059059313004211,1.317925820691055,1.4511137043990054,46.76508194815762,34.75183075671278,18.483087295129604,8292,3.754387523881459,2.465899497933976,2.9368640867285736,3.0568267650064427,3.1812325054427513,2.896876527302617,2.7235971031234727,4.41196072333052,8.526236282045586,5.073976984938019,5.931487981516861,6.251388456924513,4.678544452836896,9.343759719198472,5.238370284800284,6.411338694628338,4.07873106144755,5.576043008841694,3.63442484560359,4.882925312125116,1.7061358688408053,1.4795396987603857,1.1729684098280535,0.5864842049140268,2262941927
NA,NA,"Athens-Clarke County, GA",Metropolitan,15646,6693,41624,15042,31660,53454,89358,171363,30.7,0.9825190497534738,0.7134319438219034,0.34917077543702374,1.051994621246078,1.0029881966233378,0.919318691169879,0.945316001792918,0.8081748696924123,0.08358742454521106,0.07899833123879767,0.21824383450213836,79.13571352647305,9.319601752666202,1.8613220583198495,3.1025971111714754,2.406963423131887,4.173802128237531,4.691192789557056,3.0630829048462105,4.3153665223787465,9.631430483435127,7.858185586455571,21.609586816997172,13.00821961129794,9.742117107577798,4.364215466196813,5.372536728476111,2.9758324791827264,1.066770576558719,6.4141769235330495,5.886721275832762,73.25548813726839,0.1696495437802809,3.4245772771502954,0.007132413252023823,1.6705130752418653,2.07145659162349,63.39781262222927,24.374557499121188,12.227629878649548,10332,2.4672800311001684,0.81897110276014,0.8163794220552029,0.5546196708565505,0.9278216923675003,0.8785797589736944,0.5001943760528702,1.3891408578463134,2.335104315148374,2.49319683814954,3.353634832188675,3.8667876117662305,3.5376441622392116,11.439678631592589,10.408189711027601,12.243099650123105,7.01567966826487,11.444861993002462,7.513282363612802,8.060126992354542,3.5272774394194637,2.949332642218479,0.7075288324478424,0.751587404431774,2654353088
NA,NA,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan,312199,127951,56618,24171,44858,70761,113253,209713,35.4,1.678744206766653,1.2473759486053255,0.6320544583473361,1.8721776304991755,1.8918492235308828,1.8633617556720932,1.833451868293331,0.835225975327894,0.08251547808006832,0.049205907196495036,0.3043849662465658,77.85906529451077,10.352225715202946,3.0885218230532687,1.364281546360738,1.5074331841245034,5.828472436747773,4.006508756786881,4.369954963325025,4.881166093324488,11.184476244559189,10.630967070638226,16.90114316715074,10.325082831614903,11.695567629888101,4.434969275630678,6.344727719637436,2.570847638712579,1.1481612078828056,5.668071717759839,5.838348639284958,56.056210636266954,0.2715097360190634,5.150912374270241,0.036663255150774884,3.441231460079306,2.152774684315624,62.559901727045094,23.87914808652,13.560950186434905,13620,1.3616902814575893,0.5710907601530802,0.5604513048931894,0.5251731111367097,0.4802954088750656,0.7274027569788427,0.5258130783703874,1.5479207464577813,2.1867680374764813,2.7404196905118456,3.240954063151966,4.1602669943298904,3.8494029105709786,10.549539863558985,9.437436803235673,10.82688566345403,7.261628204635922,10.720891090376172,8.089665809110572,9.42815727834735,4.694959618067554,4.19546519218216,1.1470612704629524,1.1706600622048151,22485809510
NA,NA,"Atlantic City-Hammonton, NJ",Metropolitan,21714,9748,54392,22362,42740,67628,108291,189176,40.5,0.9672753385309807,0.7335863766926549,0.31668034468608947,0.9723020106688551,1.0909930242100945,1.1455683217070167,1.1544932293803858,0.8874013699182374,0.07026236609580631,0.020819971927304178,0.23663070382461535,76.55289635005921,8.042597410966739,7.27732622302419,3.6257743336099053,2.4617565793183447,2.039649103021613,4.591507839011396,2.8221483565268914,4.846234442303382,7.885056792217111,8.549848050194694,12.64145927415081,10.268470719472338,11.055933861436372,5.616843231935001,6.082857386115837,2.9550718568804855,2.3523115657345803,9.907057803478251,10.424851308123625,67.14501044220466,0.20739126486879145,8.113320621084172,0.057749931898665216,5.239625896667575,3.3843639335330975,61.44550118927452,29.057766259530787,9.496732551194688,15828,1.312811226799457,0.3782181398676967,0.5432322317790856,0.4921216723375049,0.5198674046057916,0.27599702098453543,0.33878999401276305,0.28475883117452067,0.6527548591539012,0.6483739540589085,1.0616393346865463,1.9013128112267994,1.3157318301961185,5.509718307802392,5.2234991749295405,10.102367149052995,8.647906657515444,17.8405058485083,15.102440164137912,14.664349654638647,4.653981512580499,5.398735378729246,1.3011288132128098,1.8297580280085866,1439256827
NA,NA,"Auburn, IN",Micropolitan,3986,1644,49561,23204,40277,58618,87381,137522,38.3,0.8965936739659367,0.7268856447688564,0.3521897810218978,1.090632603406326,1.2889294403892944,0.9902676399026764,1.2080291970802919,0.8762054432459462,0.07236231159368527,0.034907255280139056,0.21819984785916105,86.07769357146643,7.981345063331389,0.18548942710265515,1.4468175314007101,1.844294875192114,2.4643595315067044,7.326153271493495,5.695075639668804,8.528917387785594,11.773641287430742,9.436593413434602,13.170640602627156,13.14822884890743,4.949262279773392,1.7157442569881092,2.630890867210359,1.8165971487268877,1.1928033368611095,9.574799228039595,9.041897528481604,96.99439994329056,0.06379811441128518,0.4276836558682451,0,0.6119893197230689,1.7414522341154508,61.862508798498396,26.233389501525075,11.904101699976536,8844,3.8251791835462763,1.589280149579308,0.6154565285135557,1.885322530383297,1.0283577438454348,0.8569647865378622,0.23371766905578062,2.672172016204425,3.09286382050483,6.138984107198504,8.663134933000935,8.071050171392958,6.668744157058273,13.812714241196636,7.813960735431599,9.855095045185417,6.3415394203801805,6.131193518229979,4.417263945154254,3.435649735119975,1.2387036459956373,1.0283577438454348,0.3038329697725148,0.28046120286693677,939732067
NA,NA,"Auburn, NY",Micropolitan,12220,5312,51792,22422,41257,61489,95533,152489,42.3,0.48625753012048195,0.2946159638554217,0.18166415662650603,0.48588102409638556,0.5291792168674698,0.5431099397590361,0.5920557228915663,0.8720872583044125,0.07407548656928925,0.039764565297535054,0.2157516586030072,81.58460636188455,9.037339067780042,1.1282710084620327,3.7869690284022677,0.8601670064512525,3.602647527019857,6.036577996804125,5.653207288743269,6.4964885660189875,11.371540599696527,11.02308281075855,16.48426904432598,11.192947590337178,7.011454123081467,3.626915175034577,3.4261658900780168,1.7892871050476025,0.8674517597454042,7.328356004350686,7.6929274482684535,92.37679445402046,0.35983442583762154,0.5649148853185038,0,0.6630515469105823,1.8645965702494933,61.40101708892656,30.683327988271408,7.915654922802035,9492,2.247898215168817,1.2633187969248754,1.034033178977656,0.7463022074360474,0.8811761003461763,0.9755878253832666,0.750798003866385,2.6839904689115675,3.709032055028548,5.233107044913007,7.4899968529424985,9.360248167962954,8.861214764195477,13.199658319471293,9.544575821606797,8.910668524929191,5.840039563008587,6.361551948927753,4.518275412489323,3.331385154880187,1.461133839859731,0.9621004360922537,0.18882345007418064,0.44508384660342576,1791214123
NA,NA,"Auburn-Opelika, AL",Metropolitan,9999,4121,43641,14962,33127,55286,93395,160882,30.2,1.2099005095850521,0.9301140499878671,0.5158942004367872,1.249211356466877,1.2496966755641834,1.388255277845183,1.325163795195341,0.7601557314795174,0.12175930043996196,0.059528289622234845,0.2154981090377103,83.71639103660104,8.669864278040883,0.9305351712033407,2.405773857257418,1.4964216005204944,2.7810140563768138,5.421986942454357,5.413681534550497,4.737693552114629,9.998627802172406,11.14224636006471,17.24563785532702,11.85542812572221,9.446498728911486,3.814348856020337,3.519687427779062,1.8878553270164085,1.3422261382019876,6.730269239657962,7.443812110006934,70.5920562960958,0.1874281074497598,3.0901955477366534,0.06901684823059746,1.4398809121050138,1.5197239326070775,67.41649269311065,23.241779749478077,9.341727557411273,9936,4.231365324443664,2.582097844840191,2.4768254525250755,1.1755417141854547,1.1141328186683044,1.2661929409012487,0.6930432494078428,1.7194490744802176,2.111296312542036,2.900839254905401,3.3219288241658624,3.003187414100652,3.769336491505103,9.41895487908296,10.155861625288768,10.433663771675878,7.360294762698483,11.351872971313274,6.3017223733076,7.869111325554873,3.111384039535632,2.75755183203205,0.4795742316577477,0.39477147118168254,1573552324
NA,NA,"Augusta-Richmond County, GA-SC",Metropolitan,37836,16231,46144,18006,35978,58518,93620,161086,37,1.302137884295484,1.0261844618322962,0.4862916640995626,1.389563181566139,1.4016388392582095,1.517651407799889,1.4310270470088102,0.8515059049059523,0.07420395888110166,0.028579217193257064,0.23473481033903995,83.60462035935193,10.439119154644116,0.634521501827035,1.817363771303145,1.2105947009675508,2.293780511906214,7.348270048924298,5.233167318898969,7.082885296034629,10.702659989421278,11.74824841479591,15.377373451807689,10.586514054391499,8.111973115011976,3.531954799338876,4.13001011120492,2.1781717144771737,1.1351500500976746,4.9739244583905124,7.859513837133515,58.76328237233549,0.2513597223404421,1.8010349697482406,0.08946113130983256,1.3780488440405858,2.151583635735119,56.64041653107712,30.291246339082328,13.068337129840547,9840,2.3071300324318185,1.3277884622208345,1.158177856945164,1.4384966397229457,1.0240506418945292,1.3405624827018472,1.0481793472475534,3.138151031502154,3.908850267189928,4.86619213546139,5.426120033212453,5.716374165253245,5.300508831815827,11.638551993811696,10.077282823910128,10.323537552071874,5.670245757960698,8.512465314986056,5.012383703188537,5.540376549737068,2.125455074479636,1.9948761984515049,0.5861856065175891,0.5180574972855206,9015004609
NA,NA,"Augusta-Waterville, ME",Micropolitan,11999,5712,46559,20540,36311,58015,91496,148250,43.6,0.601890756302521,0.453781512605042,0.2647058823529412,0.7323179271708683,0.6638655462184874,0.7734593837535014,0.7935924369747899,0.8554376877998572,0.09060046151036738,0.031525474376213954,0.22996292017589626,81.0057854917668,9.071651090342678,0.20471740097908322,3.6350689808633736,1.61993769470405,4.462839341344014,8.327897809450114,6.29818541280947,5.876442777100307,13.889957987789314,11.40406671717315,18.625953579950817,10.309804604732754,7.443089052112156,1.738422334128743,3.009322092264811,1.1100622688214299,0.8872395506273473,6.751123229065806,4.327622319543983,96.17799797542528,0.5835054770507049,0.804891899232143,0.022220942003341373,0.3489510892376571,1.287991638341824,57.94169964061422,34.1663339020583,7.891966457327476,9540,1.3391120742345946,1.3891204089570484,0.8973717841862532,0.9112629882758236,0.7251208534755793,0.8306940045563149,0.48897038395288106,1.5058065233094404,1.9947769072623214,1.9725509807190087,2.967161193532255,4.639662165916541,4.739678835361449,13.152192032005333,11.590820692337612,14.838584208479192,8.740345613157748,11.607490137245097,6.701116852808801,5.7315108073567815,1.3918986497749626,0.9834972495415902,0.4222926043229427,0.4389620492304273,2246806175
NA,NA,"Austin, MN",Micropolitan,8084,3416,47623,19234,36434,60054,91423,151050,39,0.4882903981264637,0.29771662763466045,0.1598360655737705,0.4484777517564403,0.5389344262295082,0.47453161592505855,0.46662763466042156,0.872359608449253,0.07217928902627511,0.030010303967027304,0.174897936357027,78.89104012046897,9.137356136388082,2.1512315800795956,3.6302032913843174,2.355598580187157,3.834570291491879,9.034805826018834,6.591842934113547,8.611124434425312,11.792731865637041,12.369897836826706,12.131676978911859,9.183494012502598,4.5549746590563895,1.9809103554127299,2.4589508689465522,1.1031704158472828,0.6698962380290022,11.261931027867043,8.254592546405103,92.32041107041107,0.1628001628001628,1.9052706552706553,0.11192511192511193,1.1752136752136753,1.8162393162393164,62.93854594071274,30.42045087824443,6.641003181042829,8904,1.721201255042582,1.1743612729717614,0.3047960555804572,0.5647691618108471,0.9861048857014791,1.0578216046615867,1.0309278350515463,2.823845809054236,5.77319587628866,6.60690273419991,8.471537427162708,7.87987449574182,7.189601075750785,13.32138054683998,9.269385925593904,6.902734199910354,5.262214253697893,6.911698789780367,5.0918870461676375,4.527117884356791,1.604661586732407,0.8695652173913043,0.4392649036306589,0.21515015688032274,1842332263
NA,NA,"Austin-Round Rock, TX",Metropolitan,115406,47114,61900,26345,49044,76718,120881,221722,33.3,1.5916712654412701,1.1508468820308189,0.5744576983486862,1.6833000806554315,1.6333786135755826,1.5108460330262767,1.4636413804813855,0.7855158833150919,0.11625749491687531,0.061355330571529865,0.2585279048779546,76.01643381792027,10.541836490050347,2.4082953728122756,1.84956735903751,2.284823783265404,6.899043176914191,3.247205573571942,3.531589045282442,4.098001596006587,10.14761363057541,10.562960196048468,17.819447510059934,11.892739301945204,11.435375882189811,5.413903368026668,6.937195442891827,2.7128489849511292,1.2704891590403586,5.408289046980322,5.522363900821207,78.27855451941564,0.4809222371903024,5.04148192713306,0.06593947954677234,5.922782144678847,2.9091299476407833,66.4353532862938,20.98078224341891,12.583864470287292,14268,1.271733450816061,0.4997284919520916,0.6736473264141472,0.5401985594705081,0.35654641763060563,0.5363564644529368,0.4049568148520025,0.8240013114350994,1.0511971968074751,1.1641547903240679,1.3352560884399045,2.0122332305359465,1.931549235166952,8.24718502505046,9.944622603813407,11.94148745427907,8.452609038656599,13.53877442291733,9.089884532237738,11.447137895351577,5.850742292757395,5.295175353216601,1.848047703451738,1.742774299970288,10933496832
NA,NA,"Bainbridge, GA",Micropolitan,2315,956,31090,11539,23732,41625,69886,148671,38.3,1.0146443514644352,0.9612970711297071,0.4089958158995816,1.2060669456066946,1.0198744769874477,1.403765690376569,1.2039748953974896,0.8804024529064003,0.051004296258216134,0.037527999118716265,0.22848967913345597,81.174819566960707,9.89374498797113,0.7016840417000801,1.2129109863672816,5.112269446672013,1.904570970328789,8.548747763864043,2.915921288014311,8.211091234347048,11.79561717352415,13.37432915921288,16.536225402504474,13.669499105545619,4.698121645796064,3.1216457960644006,2.3255813953488373,0.22584973166368516,0.48300536672629696,3.89087656529517,10.203488372093023,52.98095099607387,0.3598953031845281,0.36353060927730113,0,4.10426057874073,0.654355096699142,45.12562457918424,35.69580778907828,19.17856763173748,7656,2.925211097708082,1.5681544028950543,4.4481302774427025,1.4022919179734619,2.0506634499396865,2.487937273823884,0.8142340168878166,4.794933655006031,4.372738238841978,4.56875753920386,6.453558504221954,9.182750301568154,5.0512665862484925,9.031966224366707,7.282870928829915,12.15319662243667,3.664053075995175,9.921592279855247,2.201447527141134,3.5132689987937273,0.5729794933655006,0.8594692400482509,0.5126658624849216,0.16586248492159228,1546584747
NA,NA,"Bakersfield, CA",Metropolitan,58350,19107,48574,20083,37361,61961,99161,172834,31,2.244884073899618,1.5765426283561,0.7383158004919663,2.3243837337101585,2.1420945203328623,2.116449468781075,2.1927565813576178,0.8124990391267584,0.13532170036128835,0.03675798411750445,0.23710022094244632,76.77861697913072,14.817122263543304,1.0524096154583444,1.7648787843934108,2.616646858106813,2.970325499367404,15.426395452670638,10.11469702293246,8.573321241933087,11.546153087681631,8.343343920252307,11.35325544286605,8.134683940889161,5.909208953006023,2.3077585404772583,3.075113426314905,1.7863516236593335,1.0731580635798414,6.060027413963345,6.296531869773952,73.73555780956711,1.2372191715341656,4.41700768307043,0.12568057547246803,11.381786809368915,3.45854756158698,50.89926201166332,36.170459823502085,12.930278164834597,11988,1.7232953697042097,0.9447921050130994,0.8769191089633078,0.754747716073683,0.8796340288052996,0.9576879742625598,0.5558798376477934,1.5420744702512656,2.3816634313871883,2.8398061547232816,3.526002144786675,4.117175940380361,3.7818833398943896,10.992710440224252,8.689779684254823,11.50515156040018,7.697476482006868,13.161252664015095,8.474622286776983,7.831865014185456,3.1574517762363064,2.3640164524142424,0.6461509223940163,0.5979610951986642,21061723516
NA,NA,"Baltimore-Columbia-Towson, MD",Metropolitan,203636,83909,70311,28582,55564,87706,136951,236817,38.2,1.1680868559987605,0.8510648440572525,0.4236494297393605,1.23156038088882,1.2088452966904624,1.2303090252535485,1.260293889809198,0.8730003505932523,0.06931162448155195,0.030345426228050254,0.30317864116592225,76.74022243478159,8.91781379404583,6.399752850242694,2.6154949827411045,1.282386421021988,4.044329517166808,5.237660663458716,5.351691832488799,5.989457158538298,11.173344225050098,10.921515820644059,15.926072472462252,10.744597751030671,11.156087661301644,4.896754183312699,5.422747520645334,2.1483528405682413,1.0389166145481001,4.982488161639885,5.010325858041789,61.82503352223945,0.24079355094581384,4.9213407733577,0.04561639517163532,1.5111157276323495,2.628099989976015,67.30891637386775,26.564925504366986,6.126158121765276,16080,1.1388320306524573,0.39364515118625304,0.4039888986822648,0.4868845652348104,0.38738062805486556,0.35853468433359315,0.2418397301884456,0.5163132552938863,0.6080958034979349,0.7256648771497877,0.8932044492682891,1.1041586235531502,1.292822750417028,3.870018429352933,3.8155316467683074,6.383694757468258,5.920994165252293,14.380285691392109,12.824352969456806,18.338590190922268,10.134541560740379,11.157989816507746,2.751145460770245,1.871489863855887,6737902107
NA,NA,"Bangor, ME",Metropolitan,18659,9199,44543,18593,34153,55273,86626,146956,40.8,0.4734210240243505,0.33025328840091317,0.18947711707794326,0.5227742145885422,0.5806065876725731,0.5233177519295575,0.5584302641591478,0.8433293901156678,0.09213985278654048,0.03838065194532071,0.21891137879426337,80.26385666769154,9.627693769740336,0.6065349246722754,3.908935908544596,1.7734857590071835,3.819492970344076,8.757309650397923,6.826433554365213,6.051826333990455,9.241190253356963,11.972892066083887,14.461657938230552,10.88432664927617,6.621000019912781,2.747300158638497,3.4047538448263275,2.3586690296501325,1.0749583490976191,8.914288748614402,6.682729644158586,95.19745878003215,1.0740299556718547,1.0095881583315434,0.0032546362293086506,0.20959857316747704,1.7288627650087551,55.14869024288329,34.953536138232195,9.897773618884514,9504,1.2095042702419008,1.4981630802996326,1.5363328403072667,1.157020850231404,1.1951906102390382,1.2071186602414237,0.744310320148862,2.605086120521017,2.8388759005677753,3.936256500787251,4.463476310892696,5.940168901188033,4.108020420821604,12.130826852426166,10.709003292141801,13.368958442673792,8.175485471635097,9.976621021995324,6.810916551362184,4.317954100863591,1.1283935302256787,0.6226442101245289,0.15029343003005868,0.16937831003387566,8799074164
NA,NA,"Baraboo, WI",Micropolitan,11494,5138,50982,22860,40475,62337,90230,145190,40.2,0.42818217205138187,0.3119891008174387,0.14674970805760998,0.5126508369015181,0.49649669131957963,0.4630206305955625,0.4926041261191125,0.8829518179035714,0.07205567279346618,0.03165423586835704,0.2152721286073988,80.30012376237624,9.969059405940595,0.1454207920792079,3.6850247524752473,1.7481435643564358,4.1522277227722775,7.601181639599922,6.948880591419616,7.255537061196335,11.47974867665362,10.837194655630032,15.225606190112014,11.457255537061197,6.442035179270322,2.2170737924932897,2.951849685845817,1.4785490425420247,1.4260650501597014,6.559749276470677,8.118523850225682,94.4002169716501,1.1933440755571865,0.7370654584323798,0.0031907595603133327,1.5092292720282063,1.630478135320113,63.681885549016506,28.583967653279995,7.734146797703498,10488,1.6417825067215834,1.1898632801327156,1.0926148389680224,0.9324409358732337,0.9438819289514331,0.8409129912476403,0.394714261197872,1.2184657628282134,1.041130370116126,1.2585092386019106,2.1509066987014474,3.2034780618957726,4.250328928550998,10.56003661117785,9.99370745380699,12.745266289113896,9.593272696070018,13.906527086551112,9.107030490246554,7.911446713574738,2.797322807619701,2.25387563640524,0.4862422058234655,0.4862422058234655,2152007753
